Time,Variance,Lag-1 AC,Lag-2 AC,Lag-4 AC,AIC fold,AIC hopf
112.0,0.04022976127474233,0.011410542826557457,-0.9192070674230838,0.8903889479927666,1.4459097729920663e-15,0.9999999999999942
112.5,0.04153166717165263,0.015517343168820747,-0.9193507588489715,0.8905403024910398,,
113.0,0.04263090776259611,0.013438402983325206,-0.9198977725323794,0.8910027288985124,,
113.5,0.04395490961563722,0.018760902222074525,-0.9206907243186875,0.8920224083951593,,
114.0,0.04505584289898692,0.01918910273556661,-0.9197475996073041,0.8920909637923492,,
114.5,0.04659847120705689,0.021773519856365317,-0.9203233882828235,0.8926414510528003,1.1861203864295787e-20,1.0
115.0,0.04777652870525127,0.02338337127616009,-0.9194696972968757,0.8913995740124986,,
115.5,0.049238195797857355,0.023905781838780716,-0.9199250011522282,0.8922016284800995,,
116.0,0.05043036957969722,0.029467925186427813,-0.9187907215642384,0.8902333506272362,,
116.5,0.05186346989929718,0.025609525147938947,-0.9192586932538722,0.8913034976717746,,
117.0,0.053098666976576524,0.03166927948935672,-0.9194142030881689,0.8902601249415996,5.812870154334886e-20,1.0
117.5,0.05453359932355093,0.029249124435707725,-0.9194295111784463,0.890364661982264,,
118.0,0.0559708941487818,0.035478426426949,-0.9189028051574692,0.8902195563477161,,
118.5,0.05768415591102828,0.03152362871501638,-0.9187352468300847,0.8896600525985832,,
119.0,0.05910986385553889,0.03964869776122814,-0.9183514013506635,0.8883931145322828,,
119.5,0.060648447122530674,0.03855783827041926,-0.9162896764309497,0.8858178646190216,9.517143458274072e-21,1.0
120.0,0.06223789156051948,0.04223486888901085,-0.9156760505883652,0.8853189328412985,,
120.5,0.06362302552916346,0.04296397305940762,-0.9149017710221995,0.8810822980003412,,
121.0,0.06526629444594816,0.04757176905551555,-0.9139283955306138,0.8789931502139828,,
121.5,0.06692616845135317,0.04559254385576799,-0.9129690974719807,0.8775594038667063,,
122.0,0.06842191743518114,0.05029757671785433,-0.9121509066747387,0.8747665067158117,8.531799395173028e-21,1.0
122.5,0.06977488951494153,0.0531616666938438,-0.9098541353417596,0.8709066892657986,,
123.0,0.07161111026643907,0.05405465697387614,-0.9097591973108213,0.8689976333356065,,
123.5,0.07307571827163943,0.05508057796170415,-0.9097894362164791,0.86519764229053,,
124.0,0.0746435626818586,0.05787971465785672,-0.9087053333500988,0.8635545099711207,,
124.5,0.07630814439593527,0.06025941712385787,-0.9077125782480722,0.862059843620539,3.0752186549128874e-23,1.0
125.0,0.07801539611827982,0.06195760329555114,-0.9070375129262419,0.8593378125434602,,
125.5,0.07952495550793054,0.06394629674121587,-0.9054259354587048,0.8560496999052322,,
126.0,0.08143923297696277,0.06546786216612718,-0.9044633444518637,0.8529697101300974,,
126.5,0.08304091153909018,0.06902930304463999,-0.9025452670638436,0.8492013862753338,,
127.0,0.08477819479268961,0.07040014976379344,-0.9007121276965246,0.8451492016345096,8.260781010168952e-23,1.0
127.5,0.0866148207316074,0.07310449953443088,-0.8998722319180388,0.8407737079845629,,
128.0,0.08825541465183964,0.07501735201131886,-0.898285192339639,0.8364713389049201,,
128.5,0.09004029378053226,0.07881889408222398,-0.8966815458360139,0.8318575083170398,,
129.0,0.09166406820941388,0.08161250586554175,-0.8942097893848038,0.8258448028680183,,
129.5,0.09365364958495011,0.08234194403164784,-0.8935092886475993,0.8212957907513263,1.1074398551240069e-22,1.0
130.0,0.09538546733639303,0.08441117845738709,-0.8925702361577957,0.8156562162930352,,
130.5,0.09728828898427486,0.08635188994878268,-0.8910912693584494,0.8125005923058217,,
131.0,0.09890310193527002,0.09092512162078452,-0.8884161388774554,0.8077469441286113,,
131.5,0.1006583886681239,0.0910909079665957,-0.8871777493185883,0.8024495635408833,,
132.0,0.10245673636566784,0.0952946778936259,-0.8860009467325338,0.7956805834786733,1.86801058957418e-24,1.0
132.5,0.10415770240176499,0.09483557713557814,-0.884247546839662,0.7910172393930073,,
133.0,0.10618872071311607,0.09825342329123232,-0.8838314907202802,0.787627864544218,,
133.5,0.10775769173224826,0.10133245623571861,-0.8813769322103773,0.7810535544958123,,
134.0,0.11009595303131425,0.10318630714569049,-0.8796055396375908,0.7767412019255826,,
134.5,0.11168629660518986,0.10664145966453464,-0.8768865691082209,0.7692885638041754,2.674716459747496e-24,1.0
135.0,0.11405065965887502,0.10691892511468887,-0.8745892858481877,0.7633335648015326,,
135.5,0.11562105069581334,0.1142679361742975,-0.8710660934363085,0.754617245007801,,
136.0,0.11747745382500074,0.1137518025218546,-0.867999369465021,0.7466276218825921,,
136.5,0.11946244455177131,0.12045756801149154,-0.8650156638518266,0.7363696420468457,,
137.0,0.12098528040830935,0.1186208876225951,-0.8624412105265522,0.7280769873024836,1.025096383275703e-24,1.0
137.5,0.12303958040427655,0.12333523540991986,-0.8616476717756609,0.7218379106887941,,
138.0,0.12456379925927853,0.12704381199366424,-0.8582301086424237,0.7122834275835431,,
138.5,0.12666959566071664,0.12734350269882844,-0.8574215370136296,0.7082375795023285,,
139.0,0.12865563619122156,0.13262793020459734,-0.8548785667415142,0.6979065696460964,,
139.5,0.1304251991489688,0.13149923988498421,-0.8524840334240854,0.6927158798606977,7.78616278522775e-25,1.0
140.0,0.13245194061131246,0.13685889125246192,-0.850431684043566,0.6856058652949187,,
140.5,0.13411592575061884,0.13947260686842106,-0.846053032533251,0.6752166880863076,,
141.0,0.1363207285601495,0.1415339028570205,-0.8445572382314015,0.6683852877704269,,
141.5,0.1380963361287698,0.14549719605791822,-0.8417570836090441,0.656710514618743,,
142.0,0.14003936139432946,0.14538992857826735,-0.840728777021032,0.6510607445909696,5.783416500835945e-25,1.0
142.5,,,,,,
143.0,,,,,,
143.5,,,,,,
144.0,,,,,,
144.5,,,,,,
145.0,,,,,,
145.5,,,,,,
146.0,,,,,,
146.5,,,,,,
147.0,,,,,,
147.5,,,,,,
148.0,,,,,,
148.5,,,,,,
149.0,,,,,,
149.5,,,,,,
