Time,Variance,Lag-1 AC,Lag-2 AC,Lag-4 AC,AIC fold,AIC hopf
48.0,0.0003856535591861665,0.06172570346084532,0.06764067861187419,0.08895914636246775,,
48.5,0.0003840582845749694,0.06519849584528158,0.06154096640663746,0.0877467166823156,,
49.0,0.00038350355757860177,0.06904359129340977,0.06302724623862625,0.08407923422338306,,
49.5,0.00038069209613965935,0.06502009428304932,0.05388799276524814,0.07892696159597747,6.604833782255381e-06,1.0955493781625606e-05
50.0,0.0004009956350997854,0.06478073196041806,0.055329154803724405,0.08507315757403161,,
50.5,0.00039176824777407607,0.05960269390934289,0.05159752229726326,0.0800651682073718,,
51.0,0.0003909727974761152,0.05747783972161064,0.056756267956566936,0.08453699187151141,,
51.5,0.0003945219537497153,0.053623912222883756,0.05519004825867937,0.0861160439845628,,
52.0,0.00041173138583536803,0.05094379724089373,0.05217360270535098,0.09122298678076318,1.208508426292474e-07,1.340036274245935e-07
52.5,0.00039452543479629056,0.052029502275040204,0.056618016529556024,0.09260021351631424,,
53.0,0.00040345483113454067,0.04699619049503656,0.058819978660008015,0.09518680619936071,,
53.5,0.00041968047598652745,0.047960375830136695,0.05437755850197274,0.09063133501947997,,
54.0,0.00044707129191628656,0.04745710579046039,0.052575410383080265,0.09666844459118946,,
54.5,0.00044183985198357903,0.05317470339020735,0.047786481517516584,0.0955684641360172,0.000619425117702692,0.0007175556565721209
55.0,0.0004906499160123123,0.04642682156356693,0.04791971168614916,0.09434524486801883,,
55.5,0.0004715301019659401,0.04837410683222393,0.050924027389585236,0.0960847685160295,,
56.0,0.00048231714214682297,0.04655977562128914,0.04919370344038413,0.09838011395521458,,
56.5,0.0004836528431114718,0.0425661101005739,0.05321504048476942,0.10974643943264299,,
57.0,0.00046833034495049903,0.04550028959323402,0.04649360117571588,0.10144460893744234,4.360439906111833e-09,1.660620518427367e-08
57.5,0.0005061013683741307,0.04866832484151851,0.050817661605702266,0.10665036230382888,,
58.0,0.0005246382914364452,0.05017282654938657,0.0517738645615076,0.10657566588288253,,
58.5,0.0005423749727942835,0.05052854595122467,0.05338484908598843,0.10583785886341676,,
59.0,0.0005557897395740601,0.05435322335347713,0.04527660029502478,0.10848382959281085,,
59.5,0.000571639220330531,0.04948305320500244,0.045492300367487,0.10622910843409235,7.283448589841877e-06,1.712448114333795e-05
60.0,0.0005914944626111256,0.052658911658163735,0.04461382706110395,0.10793598497255988,,
60.5,0.0006294352021087846,0.05131000638787944,0.04678176969948062,0.10956800831005195,,
61.0,0.0006062561191860002,0.05599749872644035,0.04367332553611323,0.11510970117881968,,
61.5,0.0006641319212855342,0.05179723568935873,0.048929752363834074,0.11508962421495537,,
62.0,0.0006638792516114061,0.05471067640125347,0.045809797493031476,0.11711468965218753,0.00027817735773702653,0.00040859868142016496
62.5,0.0006788782169733763,0.04721956346298715,0.04388598254544615,0.11994975890053293,,
63.0,0.0006608467135169026,0.0549966479739731,0.04220203054463211,0.12368183231294703,,
63.5,0.0007066343410228913,0.05928354520287597,0.04051207835539251,0.1283037999166867,,
64.0,0.0006969693886870336,0.057903791214229304,0.044939920332518916,0.12619529185746386,,
64.5,0.0007919737591824795,0.05653634841905493,0.04821893744086742,0.12931430494835208,3.866477860210586e-10,1.3758397894182567e-09
65.0,0.0008095997477941376,0.05647553796450659,0.04324354602064766,0.1303186693607893,,
65.5,0.0008619375694270847,0.05009948532972328,0.0506760930461146,0.14066342094871226,,
66.0,0.0008806960602101293,0.060292434997322716,0.05163068358997297,0.14277844293514627,,
66.5,0.0009122892245358821,0.060185595617527794,0.05225564523607593,0.14873469771679404,,
67.0,0.0008535686569405789,0.06573254888182009,0.05076263223980225,0.13585251406178991,2.1799496232560758e-09,4.354657778007249e-09
67.5,0.0008787632563039736,0.05254910679381463,0.04756623560818568,0.13969483314875403,,
68.0,0.0008716055174629007,0.06316017262997597,0.04987402506988405,0.12716893595199638,,
68.5,0.0008708584143530035,0.06711426901228272,0.05092972761845007,0.1260195195571374,,
69.0,0.0008874643802573008,0.049102488702516184,0.05871387875412565,0.1188035070298044,,
69.5,0.0009242748790074325,0.0689300729601312,0.06068860390368086,0.11683406873376231,1.418584453054204e-12,2.893312754438078e-12
70.0,0.000938879920059195,0.04391589420278332,0.0704098603889416,0.12031867630716013,,
70.5,0.0009611177580209592,0.06665272208613471,0.07504383764650903,0.12161255101562198,,
71.0,0.000973234871780824,0.05084534950469944,0.08148507368113331,0.11326841836570196,,
71.5,0.0009742004499715833,0.056332795060838964,0.09413069744710273,0.13499115599958045,,
72.0,0.0009987627435038714,0.05114557775206098,0.08418654330869052,0.11783672530809977,1.165146031825455e-10,2.7138262712086566e-10
72.5,0.0010230682960504609,0.05217071237005757,0.10217548740925994,0.11881267340549757,,
73.0,0.001037377524126096,0.04984620623152019,0.1061145439220862,0.11856152158258829,,
73.5,0.0010049931586948685,0.04742330625518563,0.11004800210714988,0.12722895642600449,,
74.0,0.0010349037425902074,0.042917818193638685,0.11223826423224165,0.1227050563086716,,
74.5,0.0009840720994460912,0.06010905443989516,0.11360448705953201,0.13076898736346837,3.454043288000415e-08,1.5526774185521645e-07
75.0,0.0009803807270254686,0.03916345023944533,0.10332401363047401,0.13045400860522896,,
75.5,0.0010416851865835,0.06882561929197,0.08561382455972974,0.12504974187081194,,
76.0,0.0010035395895783927,0.040559794369109795,0.08001199801726043,0.11725393054131521,,
76.5,0.001145073070873373,0.054814740545946,0.0721045928017518,0.11825803488703,,
77.0,0.0011264285718452498,0.03639885214594564,0.06475878163048941,0.11640687058023746,7.97475858262628e-06,1.8892008838591058e-05
77.5,0.0013986684588676054,0.04386253119248724,0.06584896437210204,0.11515608703682505,,
78.0,0.0013921646039068512,0.038497356889996365,0.06341636963427627,0.11094731777627996,,
78.5,0.0016543670202257808,0.04023710706390859,0.06454251399220244,0.11687244087050529,,
79.0,0.0016568975414024854,0.035877409052509635,0.06342080654786139,0.11237014612468382,,
79.5,0.0019696032260334657,0.047373931982915105,0.07014937998470167,0.12678039881219155,9.993525644716541e-09,2.704172832687432e-08
80.0,0.0021122982234823336,0.03690733770785727,0.06652769324146399,0.1170396215969908,,
80.5,0.002339170871864924,0.02609659558504387,0.06995729626715812,0.12573603314599888,,
81.0,0.0023057338465124508,0.0320207981195401,0.06984795503114499,0.13136239079413292,,
81.5,0.0024812217893098476,0.023013929933691727,0.07375939513381306,0.1344693353878713,,
82.0,0.0024930747474537214,0.03572177061507652,0.0757489241529743,0.13188417228228122,1.0018409575400617e-19,0.0
82.5,0.002563413841167746,0.03198913749902516,0.07866257361599087,0.13120064376298193,,
83.0,0.002514710434679618,0.034279500820034586,0.07478940073085046,0.13292173662598714,,
83.5,0.0026008746754480326,0.04362926524527358,0.07674813476839869,0.1369857741073704,,
84.0,0.0025539651994488624,0.029567249920230576,0.07056189810241473,0.12738534819598896,,
84.5,0.0025043343680640944,0.056811916442907506,0.06703036619423429,0.13637756973612855,1.2693909659103223e-15,2.38748148899523e-15
85.0,0.002446137504526547,0.03137273130161365,0.06163280551110479,0.12911805541985716,,
85.5,0.0024692116399571713,0.04283750789485624,0.056917880940515045,0.12791527473229394,,
86.0,0.002402012751602074,0.024805276680152206,0.051480329300660356,0.11630366670378163,,
86.5,0.0024072186115762905,0.040840815140559796,0.04795882836424661,0.10935124427306289,,
87.0,0.002293114420869597,0.030736738447577863,0.048925785630488716,0.1049911953422933,2.0304835670466325e-14,4.8134339184600117e-14
87.5,0.0023655169917665697,0.033983574492520235,0.047567162188267446,0.10128169551058495,,
88.0,0.0023504265611830936,0.018966303710112327,0.05381691815110478,0.10834111501744911,,
88.5,0.0023135657766862805,0.04182922043603865,0.047973981837144825,0.10100639389820709,,
89.0,0.0024697749924591423,0.03480033470733758,0.050955236828420035,0.11327390651956631,,
89.5,0.00259733884881773,0.030090096849572687,0.05013940435572759,0.10630699756502995,7.456700387451146e-21,0.0
90.0,0.002583617466556339,0.03396279678291375,0.040449003789210264,0.10390955643905574,,
90.5,0.0027060080010392154,0.035428303524723107,0.03488454620268515,0.10025054534641642,,
91.0,0.0026605266462714438,0.03459969744831141,0.032117033306250015,0.09123796913259093,,
91.5,0.0028738443133473073,0.023770716535839755,0.029488507260240618,0.08414921734784536,,
92.0,0.0029458689544018244,0.030563407405845407,0.02812702159931729,0.07800294918735287,1.2741306497665141e-18,0.0
92.5,0.003341407802911294,0.027466960272346533,0.028972970492386466,0.07678219078007201,,
93.0,0.0033030030572121743,0.029194785726679585,0.027195066717475246,0.07490009645905815,,
93.5,0.0034535559535241954,0.026801961998092098,0.026174871686529717,0.0782242540927857,,
94.0,0.0034856357498158357,0.027963411895892288,0.02835638450400118,0.0755423732737758,,
94.5,0.003787273673138996,0.037570771636081635,0.029585943846979598,0.07893864769070263,4.838666823694467e-21,0.0
95.0,0.003731730909532478,0.030812257903599642,0.028585469978128514,0.07693044662217507,,
95.5,0.003877811721556979,0.03262998251229864,0.027198294268188403,0.07990842608558565,,
96.0,0.0038007282309904297,0.02700291682619932,0.025530156594485834,0.0747233242451016,,
96.5,0.004066152247469415,0.03527598703036029,0.02583222249830708,0.07730630921411678,,
97.0,0.003946620442287996,0.027620904244418584,0.023140819958539505,0.07046407718303604,3.6814664978555364e-20,0.0
97.5,0.004147250358463228,0.031058812763958926,0.024000463267073644,0.07260388007811076,,
98.0,0.0041063176035875705,0.028728712043284317,0.02279525356882743,0.06888798192240013,,
98.5,0.0042097368610564245,0.04083680692725267,0.02671482162361412,0.06962050832054911,,
99.0,0.0043258086750276835,0.023342755928033993,0.02677677879327264,0.0646151660991684,,
99.5,0.004546090992715832,0.05003749220022525,0.025529074711527724,0.07289313967119536,1.556183788854583e-17,7.401486830834377e-17
100.0,0.004486488684365515,0.035241170729002576,0.03281041206390571,0.07558035332988777,,
100.5,0.004876104315877815,0.052554731186653006,0.028446418352562626,0.07420875965217151,,
101.0,0.004845017220279065,0.02242349180007287,0.031657700947274395,0.07278444430404314,,
101.5,0.004973662354714103,0.04728130920341983,0.027080484619708446,0.06535301472147262,,
102.0,0.004904325297281247,0.03604534930949468,0.0335583847871555,0.06744641983142835,2.9533986473864235e-18,0.0
102.5,0.0050480577403514805,0.04811845994168772,0.03233200181347208,0.06346023732760124,,
103.0,0.005130965556894859,0.03675846127845953,0.032217790457527005,0.0697227180206901,,
103.5,0.0052165716929373305,0.04750049087666514,0.03118782308271527,0.06460263869391476,,
104.0,0.005021904699280756,0.035011218402998694,0.03105548965266738,0.06557412498085309,,
104.5,0.00588442580650264,0.04743857265549893,0.029689454906706398,0.06284686181554691,1.484655777098575e-21,0.0
105.0,0.005955796177721349,0.03613864477701014,0.030197462837474168,0.06227636575356364,,
105.5,0.006213738613819754,0.0396864266881935,0.028571091840763112,0.05847372648490622,,
106.0,0.005965246165139018,0.034241546649797665,0.029190577654941197,0.058314553546517434,,
106.5,0.006165048241398101,0.03674962065710501,0.02940074319249232,0.05584620742382089,,
107.0,0.005417852733936145,0.0346176555928662,0.02998435704387862,0.056167745095879684,9.200020015664766e-20,0.0
107.5,0.005363359891560958,0.04454575016902254,0.029709593690772095,0.05544450641144905,,
108.0,0.004810532299846743,0.029440031330456792,0.030018610632569623,0.0551547235749066,,
108.5,0.005310113152849095,0.02387554803989778,0.034812869309921245,0.05199712426326385,,
109.0,0.004872962096123203,0.026037862942748218,0.033226101649846865,0.05218744393623179,,
109.5,0.005380385946749946,0.026172242089215293,0.03122369743260132,0.06380804919721872,3.428491145865604e-20,0.0
110.0,0.004851866297768556,0.031125641790717862,0.03144641441548247,0.05913986719780088,,
110.5,0.005266121733757708,0.02263278160914428,0.02904040412913912,0.056871267176629214,,
111.0,0.004893141392184991,0.035627626131330616,0.027621220461931672,0.05735069444573576,,
111.5,0.00507464778288371,0.022535794667945655,0.026196209616385583,0.05228318038314002,,
112.0,0.005204802315254317,0.02728769086244049,0.023908934586222917,0.049884402093474785,8.605553380918166e-21,0.0
112.5,0.0052513936779943855,0.020784310995509387,0.022808848885920083,0.04901444273161689,,
113.0,0.0054262671642057395,0.030205564579323076,0.024282180950500918,0.0495694545420046,,
113.5,0.0051244538612602916,0.018950260719709122,0.023614332173349524,0.04785503709058476,,
114.0,0.005141867145992635,0.029541342498448878,0.02258701308532779,0.047522244206919355,,
114.5,0.005288732297754336,0.017585948833927664,0.022972110695936243,0.046772881371000205,2.2239395080382106e-22,0.0
115.0,0.005432970563463694,0.03588807461080042,0.022779507295159585,0.047978787886980616,,
115.5,0.005539431620000742,0.015855572427642337,0.022215241566480318,0.0478920330060081,,
116.0,0.005694979790441451,0.028986008974329878,0.021083633813133638,0.046486461249730784,,
116.5,0.005563788683871301,0.017209622791476035,0.019652589218495605,0.045663285420042755,,
117.0,0.005752576553112244,0.0314444347844852,0.02163343247751727,0.04359656499818325,9.68108346508876e-25,0.0
117.5,0.005245186782256444,0.013229899494060659,0.019866857255972467,0.04171339078164839,,
118.0,0.005351908351531805,0.029959804791076967,0.01925044827650997,0.04439603796931866,,
118.5,0.005008657502503038,0.02799446313332128,0.02571578558628877,0.04841550765872966,,
119.0,0.005283763281742104,0.028908340399514114,0.0241133775250152,0.0464786861948871,,
119.5,0.005153382045429407,0.03215068183529455,0.024065446022248516,0.05981854473445646,4.595717443602631e-24,0.0
120.0,0.005451633334861209,0.023833606794951407,0.022436609950022487,0.0566781128288169,,
120.5,0.00520841481495828,0.027721443825131635,0.021476895156042796,0.05568675411499615,,
121.0,0.005546922849264236,0.02431084747082406,0.021816390318100728,0.05333449032930975,,
121.5,0.005921656274479105,0.03153820940883965,0.021402305429204006,0.050988617276760635,,
122.0,0.005594029086882398,0.02207701540562213,0.019384868051519,0.04714777782838491,2.1934600392567712e-23,0.0
122.5,0.004915253628563576,0.02371126727798515,0.01966471178249094,0.045249795901534426,,
123.0,0.005198361337275183,0.020298535108151737,0.01907154309760302,0.04545411381905603,,
123.5,0.004878679071844581,0.024332173886340066,0.018934630676240113,0.04399438816708398,,
124.0,0.004619440253856807,0.019743409818854172,0.017767018088918007,0.04395330471345382,,
124.5,0.004327649166660121,0.02206685868812619,0.017773820385143684,0.04165804823021174,6.929934590523851e-23,0.0
125.0,0.004287735503328333,0.017069015281607664,0.01733751314045593,0.03955834250338915,,
125.5,0.003971173652577246,0.027073285478554254,0.01779996254597022,0.03726474073134058,,
126.0,0.004486756316286314,0.024420131732017934,0.019903923934917633,0.03652754473835749,,
126.5,0.0036046155980946335,0.02563766483995723,0.017870474923191156,0.037204815312610474,,
127.0,0.003499883343777374,0.021602582701817554,0.021521707006577993,0.042938376679950145,5.5916450790724694e-24,0.0
127.5,0.0038646991748561505,0.019538531971486944,0.022658235512005236,0.039866825853504866,,
128.0,0.004474320220141799,0.022444503455340173,0.02274096625903705,0.04820399343579375,,
128.5,0.004365684846370522,0.02054319434542781,0.02082820980155536,0.051815279580570445,,
129.0,0.004873926573488151,0.020972365749045516,0.01970874058776924,0.048728074689093154,,
129.5,0.004208124554655914,0.014844546242726889,0.0187775650394016,0.046179006289386294,1.7737976237085455e-23,0.0
130.0,0.005880453836548335,0.025118794216100863,0.02049064208893188,0.045057421999069557,,
130.5,0.005793645337687469,0.019202194099513206,0.019910816313202528,0.04395861883771002,,
131.0,0.005371733116745001,0.020327603943330535,0.015412103331589008,0.04221896098286819,,
131.5,0.005062423866314916,0.02029904446418062,0.01595161283024853,0.044674959632516296,,
132.0,0.005138822348352355,0.01565703769875589,0.016662152849609452,0.04224222290316534,3.8046127855883656e-24,0.0
132.5,0.0062566222158310985,0.02113279299731786,0.016641726796605895,0.04272973481011566,,
133.0,0.006059446915765924,0.020942893476017913,0.017254135272036803,0.045159773629801996,,
133.5,0.005924334298739751,0.02045553599598717,0.01446731190594502,0.03997833450975611,,
134.0,0.0057276846291732676,0.021620013522469818,0.019193058190387007,0.04337621110616867,,
134.5,0.005899765592309394,0.017225581352481166,0.021273558102284134,0.03863134351951426,3.090545394578312e-24,0.0
135.0,0.006738497524189769,0.02136615722077771,0.02212519024670029,0.05013688085746668,,
135.5,0.006008988844016667,0.019006716878486363,0.021161434007398783,0.05785909166210994,,
136.0,0.006576428909551208,0.02155478484560389,0.019740391522652025,0.05813052205713124,,
136.5,0.007158916297976403,0.02654598627254778,0.028403543877623654,0.06736802254605895,,
137.0,0.007867116139891162,0.03196584542180185,0.037674340636323966,0.07258013326108867,5.284625424893303e-25,0.0
137.5,0.007043105743768322,0.02782573312677472,0.03774014695281451,0.07820017492033808,,
138.0,0.008240778222913555,0.02757634766537533,0.036085681545017026,0.09078754763932972,,
138.5,0.007274049052989166,0.028986406828071888,0.0379575394102656,0.09317825568036628,,
139.0,0.00813549358383161,0.026435531250195075,0.03666096668789122,0.09024021681234384,,
139.5,0.007072276560366811,0.03215093674822757,0.03552065807646961,0.0905589710177818,3.048903072116578e-24,0.0
140.0,0.008688589511762601,0.02598843959046334,0.0347108164889823,0.08652519042146514,,
140.5,0.007702990429386774,0.034240449540422706,0.03671251762295592,0.09029120034381792,,
141.0,0.007237269467161332,0.025944823764570732,0.035726617693752266,0.0872829240873555,,
141.5,0.007760011607481054,0.030107285287631298,0.03682932878559995,0.09462285307672466,,
142.0,0.007116801823931231,0.02754469323551408,0.03528447223120544,0.09669717423027278,1.3220455475893033e-25,0.0
142.5,,,,,,
143.0,,,,,,
143.5,,,,,,
144.0,,,,,,
144.5,,,,,,
145.0,,,,,,
145.5,,,,,,
146.0,,,,,,
146.5,,,,,,
147.0,,,,,,
147.5,,,,,,
148.0,,,,,,
148.5,,,,,,
149.0,,,,,,
149.5,,,,,,
